Timestamp,Location,Latitude,Longitude,Traffic Volume,Avg Speed (km/h),Weather,Rain(mm),Accident,Event,Public Transport Density,Congestion Level
2026-05-21 22:30,Dwarka Sector 21,28.5511,77.0565,186,46,Rain,18,No,No,43,Low
2026-05-21 22:40,Pari Chowk,28.4671,77.503,256,26,Rain,5,Yes,Yes,50,Medium
2026-05-21 22:50,Botanical Garden,28.5636,77.334,847,14,Cloudy,0,No,No,69,Very High
2026-05-21 23:00,Karol Bagh,28.6519,77.1909,276,40,Heavy Rain,16,No,Yes,40,Low
2026-05-21 23:10,MG Road Gurgaon,28.4794,77.0806,524,9,Rain,8,Yes,No,87,Very High
2026-05-21 23:20,Botanical Garden,28.5636,77.334,458,40,Fog,0,No,Yes,88,Low
2026-05-21 23:30,IGI Airport T3,28.5562,77.1,593,5,Rain,18,Yes,Yes,33,Very High
2026-05-21 23:40,MG Road Gurgaon,28.4794,77.0806,891,11,Fog,0,No,No,21,Very High
2026-05-21 23:50,Karol Bagh,28.6519,77.1909,775,5,Cloudy,0,Yes,No,14,Very High
2026-05-22 00:00,IGI Airport T3,28.5562,77.1,65,66,Cloudy,0,No,No,37,Low
2026-05-22 00:10,DND Flyway,28.5942,77.3053,242,42,Rain,7,No,No,74,Low
2026-05-22 00:20,Botanical Garden,28.5636,77.334,319,49,Fog,0,No,No,77,Low
2026-05-22 00:30,Greater Noida West,28.59,77.43,721,10,Rain,5,No,No,98,Very High
2026-05-22 00:40,Cyber Hub Gurgaon,28.4959,77.0882,365,34,Rain,19,No,No,62,Medium
2026-05-22 00:50,Lajpat Nagar,28.5677,77.243,886,5,Heavy Rain,7,No,Yes,41,Very High
2026-05-22 01:00,Dwarka Sector 21,28.5511,77.0565,615,29,Cloudy,0,No,Yes,36,Medium
2026-05-22 01:10,Sector 62 Noida,28.628,77.3649,621,17,Rain,13,No,Yes,88,High
2026-05-22 01:20,DND Flyway,28.5942,77.3053,240,42,Rain,9,No,No,13,Low
2026-05-22 01:30,Connaught Place,28.6315,77.2167,58,67,Cloudy,0,No,Yes,42,Low
2026-05-22 01:40,Sector 62 Noida,28.628,77.3649,489,26,Heavy Rain,2,No,No,22,Medium
2026-05-22 01:50,Karol Bagh,28.6519,77.1909,581,32,Fog,0,No,No,67,Medium
2026-05-22 02:00,Greater Noida West,28.59,77.43,482,26,Heavy Rain,1,No,Yes,53,Medium
2026-05-22 02:10,Lajpat Nagar,28.5677,77.243,870,5,Heavy Rain,14,No,No,75,Very High
2026-05-22 02:20,Botanical Garden,28.5636,77.334,374,46,Clear,0,No,No,14,Low
2026-05-22 02:30,MG Road Gurgaon,28.4794,77.0806,898,5,Heavy Rain,19,No,No,57,Very High
2026-05-22 02:40,Connaught Place,28.6315,77.2167,460,13,Rain,13,Yes,Yes,66,Very High
2026-05-22 02:50,Botanical Garden,28.5636,77.334,790,5,Fog,0,Yes,No,11,Very High
2026-05-22 03:00,Sector 18 Noida,28.5706,77.324,786,18,Cloudy,0,No,No,71,Very High
2026-05-22 03:10,India Gate,28.6129,77.2295,625,29,Cloudy,0,No,No,17,Medium
2026-05-22 03:20,Lajpat Nagar,28.5677,77.243,386,45,Cloudy,0,No,No,64,Low
2026-05-22 03:30,Greater Noida West,28.59,77.43,876,5,Heavy Rain,13,No,No,21,Very High
2026-05-22 03:40,Sector 62 Noida,28.628,77.3649,296,36,Cloudy,0,Yes,No,18,Medium
2026-05-22 03:50,Lajpat Nagar,28.5677,77.243,333,48,Clear,0,No,Yes,82,Low
2026-05-22 04:00,Akshardham Route,28.6127,77.2773,86,65,Fog,0,No,No,58,Low
2026-05-22 04:10,Akshardham Route,28.6127,77.2773,271,52,Cloudy,0,No,No,78,Low
2026-05-22 04:20,Akshardham Route,28.6127,77.2773,114,63,Clear,0,No,No,60,Low
2026-05-22 04:30,Botanical Garden,28.5636,77.334,71,51,Fog,0,Yes,No,54,Low
2026-05-22 04:40,DND Flyway,28.5942,77.3053,337,36,Rain,8,No,Yes,37,Medium
2026-05-22 04:50,Sector 18 Noida,28.5706,77.324,63,66,Fog,0,No,No,37,Low
2026-05-22 05:00,Karol Bagh,28.6519,77.1909,283,52,Fog,0,No,No,64,Low
2026-05-22 05:10,Connaught Place,28.6315,77.2167,347,47,Fog,0,No,No,78,Low
2026-05-22 05:20,Connaught Place,28.6315,77.2167,635,28,Fog,0,No,No,17,Medium
2026-05-22 05:30,Akshardham Route,28.6127,77.2773,560,33,Cloudy,0,No,Yes,43,Medium
2026-05-22 05:40,Akshardham Route,28.6127,77.2773,771,7,Rain,1,No,No,14,Very High
2026-05-22 05:50,India Gate,28.6129,77.2295,188,58,Fog,0,No,No,32,Low
2026-05-22 06:00,Sector 18 Noida,28.5706,77.324,493,26,Heavy Rain,10,No,No,77,Medium
2026-05-22 06:10,Karol Bagh,28.6519,77.1909,672,14,Rain,1,No,No,17,Very High
2026-05-22 06:20,Cyber Hub Gurgaon,28.4959,77.0882,509,22,Clear,0,Yes,Yes,53,High
2026-05-22 06:30,Akshardham Route,28.6127,77.2773,578,5,Rain,12,Yes,No,79,Very High
2026-05-22 06:40,Cyber Hub Gurgaon,28.4959,77.0882,273,52,Cloudy,0,No,Yes,27,Low
2026-05-22 06:50,MG Road Gurgaon,28.4794,77.0806,770,7,Heavy Rain,17,No,No,93,Very High
2026-05-22 07:00,Sector 18 Noida,28.5706,77.324,745,9,Rain,1,No,No,49,Very High
2026-05-22 07:10,Sector 62 Noida,28.628,77.3649,466,24,Cloudy,0,Yes,No,37,High
2026-05-22 07:20,Botanical Garden,28.5636,77.334,496,25,Rain,13,No,No,30,Medium
2026-05-22 07:30,Vaishali Ghaziabad,28.646,77.339,789,18,Fog,0,No,No,83,Very High
2026-05-22 07:40,Cyber Hub Gurgaon,28.4959,77.0882,807,5,Rain,19,Yes,No,99,Very High
2026-05-22 07:50,Sector 18 Noida,28.5706,77.324,352,47,Cloudy,0,No,No,26,Low
2026-05-22 08:00,Connaught Place,28.6315,77.2167,284,52,Clear,0,No,No,16,Low
2026-05-22 08:10,Connaught Place,28.6315,77.2167,272,40,Rain,8,No,Yes,71,Low
2026-05-22 08:20,Akshardham Route,28.6127,77.2773,442,14,Heavy Rain,14,Yes,No,15,Very High
2026-05-22 08:30,Botanical Garden,28.5636,77.334,332,36,Rain,1,No,No,10,Medium
2026-05-22 08:40,Vaishali Ghaziabad,28.646,77.339,728,10,Rain,1,No,Yes,84,Very High
2026-05-22 08:50,Connaught Place,28.6315,77.2167,818,5,Rain,3,No,Yes,98,Very High
2026-05-22 09:00,Karol Bagh,28.6519,77.1909,877,5,Heavy Rain,14,No,Yes,53,Very High
2026-05-22 09:10,India Gate,28.6129,77.2295,854,5,Heavy Rain,11,No,No,73,Very High
2026-05-22 09:20,India Gate,28.6129,77.2295,136,61,Clear,0,No,No,78,Low
2026-05-22 09:30,Sector 18 Noida,28.5706,77.324,484,38,Clear,0,No,No,26,Medium
2026-05-22 09:40,Sector 62 Noida,28.628,77.3649,880,12,Clear,0,No,No,24,Very High
2026-05-22 09:50,India Gate,28.6129,77.2295,251,54,Clear,0,No,Yes,90,Low
2026-05-22 10:00,Lajpat Nagar,28.5677,77.243,345,20,Rain,5,Yes,Yes,78,High
2026-05-22 10:10,Greater Noida West,28.59,77.43,649,5,Heavy Rain,1,Yes,Yes,73,Very High
2026-05-22 10:20,India Gate,28.6129,77.2295,140,46,Fog,0,Yes,No,79,Low
2026-05-22 10:30,Akshardham Route,28.6127,77.2773,297,36,Fog,0,Yes,No,70,Medium
2026-05-22 10:40,DND Flyway,28.5942,77.3053,770,19,Cloudy,0,No,Yes,78,Very High
2026-05-22 10:50,India Gate,28.6129,77.2295,468,27,Heavy Rain,11,No,No,57,Medium
2026-05-22 11:00,Pari Chowk,28.4671,77.503,661,26,Cloudy,0,No,Yes,45,Medium
2026-05-22 11:10,India Gate,28.6129,77.2295,685,25,Clear,0,No,No,52,Medium
2026-05-22 11:20,India Gate,28.6129,77.2295,864,13,Clear,0,No,No,26,Very High
2026-05-22 11:30,Dwarka Sector 21,28.5511,77.0565,235,43,Rain,16,No,No,38,Low
2026-05-22 11:40,MG Road Gurgaon,28.4794,77.0806,822,16,Clear,0,No,No,72,Very High
2026-05-22 11:50,Connaught Place,28.6315,77.2167,843,14,Clear,0,No,No,63,Very High
2026-05-22 12:00,Dwarka Sector 21,28.5511,77.0565,437,26,Cloudy,0,Yes,No,84,Medium
2026-05-22 12:10,IGI Airport T3,28.5562,77.1,147,61,Cloudy,0,No,No,83,Low
2026-05-22 12:20,India Gate,28.6129,77.2295,82,65,Fog,0,No,No,25,Low
2026-05-22 12:30,Sector 62 Noida,28.628,77.3649,322,34,Cloudy,0,Yes,No,72,Medium
2026-05-22 12:40,MG Road Gurgaon,28.4794,77.0806,731,10,Heavy Rain,14,No,Yes,99,Very High
2026-05-22 12:50,Lajpat Nagar,28.5677,77.243,468,39,Fog,0,No,No,85,Medium
2026-05-22 13:00,Karol Bagh,28.6519,77.1909,317,37,Rain,2,No,Yes,11,Medium
2026-05-22 13:10,MG Road Gurgaon,28.4794,77.0806,362,34,Rain,15,No,No,15,Medium
2026-05-22 13:20,DND Flyway,28.5942,77.3053,576,20,Rain,10,No,No,40,High
2026-05-22 13:30,Pari Chowk,28.4671,77.503,414,28,Clear,0,Yes,No,78,Medium
2026-05-22 13:40,DND Flyway,28.5942,77.3053,194,31,Rain,14,Yes,No,15,Medium
2026-05-22 13:50,Connaught Place,28.6315,77.2167,334,48,Fog,0,No,No,11,Low
2026-05-22 14:00,Greater Noida West,28.59,77.43,655,5,Rain,9,Yes,No,28,Very High
2026-05-22 14:10,DND Flyway,28.5942,77.3053,329,37,Heavy Rain,10,No,No,44,Medium
2026-05-22 14:20,DND Flyway,28.5942,77.3053,839,5,Rain,3,No,No,32,Very High
2026-05-22 14:30,Greater Noida West,28.59,77.43,375,30,Clear,0,Yes,No,34,Medium
2026-05-22 14:40,Lajpat Nagar,28.5677,77.243,205,45,Heavy Rain,19,No,No,84,Low
2026-05-22 14:50,DND Flyway,28.5942,77.3053,820,5,Heavy Rain,16,Yes,Yes,58,Very High
2026-05-22 15:00,Greater Noida West,28.59,77.43,775,5,Heavy Rain,1,Yes,No,70,Very High
2026-05-22 15:10,Akshardham Route,28.6127,77.2773,691,12,Heavy Rain,15,No,No,31,Very High
2026-05-22 15:20,Akshardham Route,28.6127,77.2773,131,50,Rain,12,No,Yes,53,Low
2026-05-22 15:30,Sector 62 Noida,28.628,77.3649,605,18,Rain,1,No,No,39,High
2026-05-22 15:40,Dwarka Sector 21,28.5511,77.0565,652,5,Rain,12,Yes,Yes,51,Very High
2026-05-22 15:50,Karol Bagh,28.6519,77.1909,753,8,Heavy Rain,9,No,No,66,Very High
2026-05-22 16:00,Karol Bagh,28.6519,77.1909,770,5,Clear,0,Yes,No,54,Very High
2026-05-22 16:10,Greater Noida West,28.59,77.43,224,41,Cloudy,0,Yes,No,23,Low
2026-05-22 16:20,Sector 62 Noida,28.628,77.3649,87,65,Fog,0,No,Yes,18,Low
2026-05-22 16:30,Cyber Hub Gurgaon,28.4959,77.0882,382,33,Heavy Rain,14,No,Yes,68,Medium
2026-05-22 16:40,Botanical Garden,28.5636,77.334,70,66,Fog,0,No,No,75,Low
2026-05-22 16:50,MG Road Gurgaon,28.4794,77.0806,715,11,Heavy Rain,13,No,No,84,Very High
2026-05-22 17:00,Lajpat Nagar,28.5677,77.243,431,30,Rain,5,No,Yes,45,Medium
2026-05-22 17:10,Pari Chowk,28.4671,77.503,100,64,Cloudy,0,No,No,11,Low
2026-05-22 17:20,Cyber Hub Gurgaon,28.4959,77.0882,805,5,Cloudy,0,Yes,No,34,Very High
2026-05-22 17:30,Pari Chowk,28.4671,77.503,344,21,Heavy Rain,6,Yes,No,91,High
2026-05-22 17:40,IGI Airport T3,28.5562,77.1,173,59,Fog,0,No,No,19,Low
2026-05-22 17:50,India Gate,28.6129,77.2295,739,21,Fog,0,No,Yes,62,Very High
2026-05-22 18:00,MG Road Gurgaon,28.4794,77.0806,93,64,Fog,0,No,No,42,Low
2026-05-22 18:10,Sector 18 Noida,28.5706,77.324,755,20,Cloudy,0,No,No,66,Very High
2026-05-22 18:20,Pari Chowk,28.4671,77.503,502,37,Fog,0,No,No,100,Medium
2026-05-22 18:30,Cyber Hub Gurgaon,28.4959,77.0882,391,44,Fog,0,No,Yes,49,Low
2026-05-22 18:40,Lajpat Nagar,28.5677,77.243,705,8,Cloudy,0,Yes,No,35,Very High
2026-05-22 18:50,IGI Airport T3,28.5562,77.1,570,20,Heavy Rain,1,No,Yes,30,High
2026-05-22 19:00,Pari Chowk,28.4671,77.503,186,31,Heavy Rain,7,Yes,No,35,Medium
2026-05-22 19:10,Dwarka Sector 21,28.5511,77.0565,239,43,Heavy Rain,5,No,No,52,Low
2026-05-22 19:20,Sector 62 Noida,28.628,77.3649,346,32,Clear,0,Yes,No,78,Medium
2026-05-22 19:30,DND Flyway,28.5942,77.3053,824,16,Fog,0,No,Yes,88,Very High
2026-05-22 19:40,Lajpat Nagar,28.5677,77.243,472,12,Rain,16,Yes,No,56,Very High
2026-05-22 19:50,Dwarka Sector 21,28.5511,77.0565,646,5,Rain,4,Yes,Yes,96,Very High
2026-05-22 20:00,Botanical Garden,28.5636,77.334,845,5,Heavy Rain,5,No,No,57,Very High
2026-05-22 20:10,IGI Airport T3,28.5562,77.1,629,17,Heavy Rain,16,No,Yes,13,High
2026-05-22 20:20,IGI Airport T3,28.5562,77.1,293,36,Fog,0,Yes,No,37,Medium
2026-05-22 20:30,Lajpat Nagar,28.5677,77.243,535,35,Cloudy,0,No,No,77,Medium
2026-05-22 20:40,Cyber Hub Gurgaon,28.4959,77.0882,665,14,Heavy Rain,1,No,No,26,Very High
2026-05-22 20:50,Vaishali Ghaziabad,28.646,77.339,492,23,Cloudy,0,Yes,No,65,High
2026-05-22 21:00,Vaishali Ghaziabad,28.646,77.339,526,35,Fog,0,No,No,65,Medium
2026-05-22 21:10,Lajpat Nagar,28.5677,77.243,584,32,Cloudy,0,No,No,34,Medium
2026-05-22 21:20,Lajpat Nagar,28.5677,77.243,428,42,Fog,0,No,Yes,99,Low
2026-05-22 21:30,Connaught Place,28.6315,77.2167,738,9,Rain,20,No,No,28,Very High
2026-05-22 21:40,Lajpat Nagar,28.5677,77.243,350,35,Heavy Rain,11,No,No,72,Medium
2026-05-22 21:50,Botanical Garden,28.5636,77.334,534,35,Fog,0,No,Yes,86,Medium
2026-05-22 22:00,Akshardham Route,28.6127,77.2773,192,31,Heavy Rain,8,Yes,Yes,45,Medium
2026-05-22 22:10,Sector 62 Noida,28.628,77.3649,126,50,Rain,15,No,No,38,Low
2026-05-22 22:20,MG Road Gurgaon,28.4794,77.0806,175,59,Cloudy,0,No,No,86,Low
2026-05-22 22:30,Dwarka Sector 21,28.5511,77.0565,702,24,Clear,0,No,No,94,Very High
2026-05-22 22:40,Cyber Hub Gurgaon,28.4959,77.0882,252,54,Clear,0,No,No,28,Low
2026-05-22 22:50,Sector 18 Noida,28.5706,77.324,334,36,Heavy Rain,9,No,No,94,Medium
2026-05-22 23:00,Greater Noida West,28.59,77.43,560,33,Cloudy,0,No,No,59,Medium
2026-05-22 23:10,Sector 62 Noida,28.628,77.3649,599,16,Cloudy,0,Yes,No,56,High
2026-05-22 23:20,Cyber Hub Gurgaon,28.4959,77.0882,714,11,Heavy Rain,4,No,Yes,92,Very High
2026-05-22 23:30,DND Flyway,28.5942,77.3053,596,31,Fog,0,No,No,85,Medium
2026-05-22 23:40,Cyber Hub Gurgaon,28.4959,77.0882,171,47,Heavy Rain,14,No,No,38,Low
2026-05-22 23:50,Botanical Garden,28.5636,77.334,597,19,Rain,4,No,No,77,High
2026-05-23 00:00,DND Flyway,28.5942,77.3053,96,37,Heavy Rain,5,Yes,No,78,Medium
2026-05-23 00:10,Sector 62 Noida,28.628,77.3649,175,59,Clear,0,No,No,73,Low
2026-05-23 00:20,Botanical Garden,28.5636,77.334,639,13,Cloudy,0,Yes,No,84,Very High
2026-05-23 00:30,Sector 62 Noida,28.628,77.3649,309,38,Rain,7,No,No,72,Medium
2026-05-23 00:40,Botanical Garden,28.5636,77.334,460,25,Fog,0,Yes,No,52,Medium
2026-05-23 00:50,Botanical Garden,28.5636,77.334,379,33,Heavy Rain,19,No,No,34,Medium
2026-05-23 01:00,Sector 18 Noida,28.5706,77.324,848,5,Rain,17,No,No,95,Very High
2026-05-23 01:10,Connaught Place,28.6315,77.2167,755,20,Clear,0,No,No,81,Very High
2026-05-23 01:20,Cyber Hub Gurgaon,28.4959,77.0882,629,5,Rain,10,Yes,No,86,Very High
2026-05-23 01:30,Cyber Hub Gurgaon,28.4959,77.0882,308,38,Rain,9,No,Yes,95,Medium
2026-05-23 01:40,Botanical Garden,28.5636,77.334,352,32,Cloudy,0,Yes,No,45,Medium
2026-05-23 01:50,Akshardham Route,28.6127,77.2773,706,11,Heavy Rain,3,No,No,59,Very High
2026-05-23 02:00,Lajpat Nagar,28.5677,77.243,378,45,Cloudy,0,No,Yes,33,Low
2026-05-23 02:10,Akshardham Route,28.6127,77.2773,134,50,Rain,3,No,Yes,22,Low
2026-05-23 02:20,Vaishali Ghaziabad,28.646,77.339,386,18,Heavy Rain,18,Yes,Yes,40,High
2026-05-23 02:30,Dwarka Sector 21,28.5511,77.0565,489,38,Cloudy,0,No,Yes,96,Medium
2026-05-23 02:40,India Gate,28.6129,77.2295,397,44,Cloudy,0,No,No,34,Low
2026-05-23 02:50,Pari Chowk,28.4671,77.503,600,30,Clear,0,No,No,31,Medium
2026-05-23 03:00,DND Flyway,28.5942,77.3053,300,50,Clear,0,No,No,87,Low
2026-05-23 03:10,Sector 62 Noida,28.628,77.3649,578,17,Clear,0,Yes,No,90,High
2026-05-23 03:20,Pari Chowk,28.4671,77.503,200,57,Clear,0,No,No,72,Low
2026-05-23 03:30,Sector 18 Noida,28.5706,77.324,457,40,Clear,0,No,No,60,Low
2026-05-23 03:40,Vaishali Ghaziabad,28.646,77.339,710,5,Heavy Rain,14,Yes,Yes,76,Very High
2026-05-23 03:50,Sector 18 Noida,28.5706,77.324,311,50,Fog,0,No,No,27,Low
2026-05-23 04:00,Pari Chowk,28.4671,77.503,268,53,Cloudy,0,No,No,76,Low
2026-05-23 04:10,Sector 62 Noida,28.628,77.3649,587,31,Fog,0,No,Yes,20,Medium
2026-05-23 04:20,Botanical Garden,28.5636,77.334,100,64,Fog,0,No,No,99,Low
2026-05-23 04:30,MG Road Gurgaon,28.4794,77.0806,684,13,Rain,16,No,No,97,Very High
2026-05-23 04:40,DND Flyway,28.5942,77.3053,679,25,Cloudy,0,No,No,13,Medium
2026-05-23 04:50,Connaught Place,28.6315,77.2167,465,39,Cloudy,0,No,No,70,Medium
2026-05-23 05:00,Dwarka Sector 21,28.5511,77.0565,612,15,Clear,0,Yes,Yes,69,High
2026-05-23 05:10,MG Road Gurgaon,28.4794,77.0806,445,29,Rain,7,No,No,54,Medium
2026-05-23 05:20,India Gate,28.6129,77.2295,572,20,Heavy Rain,17,No,No,17,High
2026-05-23 05:30,Pari Chowk,28.4671,77.503,463,25,Cloudy,0,Yes,No,77,Medium
2026-05-23 05:40,Sector 62 Noida,28.628,77.3649,641,13,Cloudy,0,Yes,No,17,Very High
2026-05-23 05:50,Dwarka Sector 21,28.5511,77.0565,171,47,Heavy Rain,1,No,No,22,Low
2026-05-23 06:00,DND Flyway,28.5942,77.3053,760,8,Rain,1,No,No,40,Very High
2026-05-23 06:10,MG Road Gurgaon,28.4794,77.0806,396,44,Fog,0,No,No,13,Low
2026-05-23 06:20,Pari Chowk,28.4671,77.503,559,33,Clear,0,No,Yes,24,Medium
2026-05-23 06:30,IGI Airport T3,28.5562,77.1,792,6,Heavy Rain,13,No,No,46,Very High
2026-05-23 06:40,Lajpat Nagar,28.5677,77.243,669,14,Heavy Rain,15,No,No,90,Very High
2026-05-23 06:50,Greater Noida West,28.59,77.43,380,45,Cloudy,0,No,No,19,Low
2026-05-23 07:00,Akshardham Route,28.6127,77.2773,157,60,Fog,0,No,No,80,Low
2026-05-23 07:10,India Gate,28.6129,77.2295,504,25,Rain,9,No,Yes,12,Medium
2026-05-23 07:20,Botanical Garden,28.5636,77.334,95,52,Heavy Rain,9,No,No,73,Low
2026-05-23 07:30,Greater Noida West,28.59,77.43,70,66,Clear,0,No,Yes,48,Low
2026-05-23 07:40,Sector 18 Noida,28.5706,77.324,819,5,Heavy Rain,15,Yes,No,59,Very High
2026-05-23 07:50,Sector 18 Noida,28.5706,77.324,871,5,Rain,2,No,No,40,Very High
2026-05-23 08:00,Sector 18 Noida,28.5706,77.324,736,21,Fog,0,No,No,79,Very High
2026-05-23 08:10,Karol Bagh,28.6519,77.1909,98,52,Heavy Rain,3,No,No,30,Low
2026-05-23 08:20,Connaught Place,28.6315,77.2167,407,28,Clear,0,Yes,No,26,Medium
2026-05-23 08:30,Akshardham Route,28.6127,77.2773,771,19,Clear,0,No,No,26,Very High
2026-05-23 08:40,Botanical Garden,28.5636,77.334,617,29,Cloudy,0,No,No,62,Medium
2026-05-23 08:50,Vaishali Ghaziabad,28.646,77.339,778,5,Cloudy,0,Yes,No,47,Very High
2026-05-23 09:00,Greater Noida West,28.59,77.43,122,50,Heavy Rain,7,No,No,42,Low
2026-05-23 09:10,Connaught Place,28.6315,77.2167,392,44,Clear,0,No,No,22,Low
2026-05-23 09:20,Greater Noida West,28.59,77.43,762,20,Cloudy,0,No,Yes,85,Very High
2026-05-23 09:30,MG Road Gurgaon,28.4794,77.0806,598,31,Cloudy,0,No,No,58,Medium
2026-05-23 09:40,Akshardham Route,28.6127,77.2773,673,26,Fog,0,No,No,39,Medium
2026-05-23 09:50,Connaught Place,28.6315,77.2167,140,61,Clear,0,No,No,70,Low
2026-05-23 10:00,Botanical Garden,28.5636,77.334,396,44,Clear,0,No,Yes,88,Low
2026-05-23 10:10,Vaishali Ghaziabad,28.646,77.339,140,46,Fog,0,Yes,Yes,76,Low
2026-05-23 10:20,DND Flyway,28.5942,77.3053,446,29,Rain,7,No,No,82,Medium
2026-05-23 10:30,Lajpat Nagar,28.5677,77.243,436,29,Heavy Rain,18,No,Yes,56,Medium
2026-05-23 10:40,Akshardham Route,28.6127,77.2773,671,5,Rain,13,Yes,No,35,Very High
2026-05-23 10:50,Cyber Hub Gurgaon,28.4959,77.0882,425,30,Rain,10,No,No,83,Medium
2026-05-23 11:00,Vaishali Ghaziabad,28.646,77.339,423,30,Rain,17,No,No,77,Medium
2026-05-23 11:10,India Gate,28.6129,77.2295,247,54,Clear,0,No,Yes,77,Low
2026-05-23 11:20,Connaught Place,28.6315,77.2167,890,11,Clear,0,No,No,36,Very High
2026-05-23 11:30,Cyber Hub Gurgaon,28.4959,77.0882,211,44,Heavy Rain,18,No,No,71,Low
2026-05-23 11:40,Sector 62 Noida,28.628,77.3649,114,51,Heavy Rain,3,No,No,50,Low
2026-05-23 11:50,Vaishali Ghaziabad,28.646,77.339,604,30,Fog,0,No,Yes,25,Medium
2026-05-23 12:00,Lajpat Nagar,28.5677,77.243,317,37,Rain,6,No,Yes,37,Medium
2026-05-23 12:10,Connaught Place,28.6315,77.2167,584,32,Fog,0,No,No,18,Medium
2026-05-23 12:20,Connaught Place,28.6315,77.2167,494,38,Clear,0,No,No,57,Medium
2026-05-23 12:30,Botanical Garden,28.5636,77.334,715,23,Fog,0,No,No,71,Very High
2026-05-23 12:40,Karol Bagh,28.6519,77.1909,407,43,Cloudy,0,No,Yes,65,Low
2026-05-23 12:50,Pari Chowk,28.4671,77.503,55,67,Cloudy,0,No,Yes,75,Low
2026-05-23 13:00,Greater Noida West,28.59,77.43,755,5,Cloudy,0,Yes,Yes,77,Very High
2026-05-23 13:10,India Gate,28.6129,77.2295,868,13,Clear,0,No,No,70,Very High
2026-05-23 13:20,India Gate,28.6129,77.2295,410,31,Rain,18,No,No,100,Medium
2026-05-23 13:30,Pari Chowk,28.4671,77.503,844,5,Heavy Rain,5,No,No,47,Very High
2026-05-23 13:40,Karol Bagh,28.6519,77.1909,199,30,Heavy Rain,8,Yes,Yes,54,Medium
2026-05-23 13:50,MG Road Gurgaon,28.4794,77.0806,482,26,Heavy Rain,13,No,Yes,78,Medium
2026-05-23 14:00,Karol Bagh,28.6519,77.1909,321,49,Cloudy,0,No,No,77,Low
2026-05-23 14:10,Lajpat Nagar,28.5677,77.243,690,12,Heavy Rain,7,No,No,71,Very High
2026-05-23 14:20,India Gate,28.6129,77.2295,350,47,Cloudy,0,No,No,90,Low
2026-05-23 14:30,DND Flyway,28.5942,77.3053,520,24,Rain,4,No,No,78,High
2026-05-23 14:40,Sector 62 Noida,28.628,77.3649,435,41,Clear,0,No,No,41,Low
2026-05-23 14:50,IGI Airport T3,28.5562,77.1,69,66,Clear,0,No,Yes,87,Low
2026-05-23 15:00,Lajpat Nagar,28.5677,77.243,125,62,Fog,0,No,No,59,Low
2026-05-23 15:10,Karol Bagh,28.6519,77.1909,143,34,Rain,9,Yes,Yes,40,Medium
2026-05-23 15:20,Sector 18 Noida,28.5706,77.324,372,46,Clear,0,No,No,66,Low
2026-05-23 15:30,IGI Airport T3,28.5562,77.1,523,36,Cloudy,0,No,No,77,Medium
2026-05-23 15:40,Karol Bagh,28.6519,77.1909,199,30,Rain,7,Yes,Yes,90,Medium
2026-05-23 15:50,India Gate,28.6129,77.2295,544,7,Heavy Rain,8,Yes,Yes,27,Very High
2026-05-23 16:00,Connaught Place,28.6315,77.2167,615,29,Cloudy,0,No,No,80,Medium
2026-05-23 16:10,Lajpat Nagar,28.5677,77.243,539,23,Heavy Rain,7,No,No,11,High
2026-05-23 16:20,Greater Noida West,28.59,77.43,574,32,Fog,0,No,No,97,Medium
2026-05-23 16:30,Botanical Garden,28.5636,77.334,569,21,Rain,1,No,Yes,65,High
2026-05-23 16:40,Pari Chowk,28.4671,77.503,461,25,Cloudy,0,Yes,No,62,Medium
2026-05-23 16:50,IGI Airport T3,28.5562,77.1,898,5,Rain,8,Yes,No,92,Very High
2026-05-23 17:00,India Gate,28.6129,77.2295,531,35,Clear,0,No,No,76,Medium
2026-05-23 17:10,Connaught Place,28.6315,77.2167,623,29,Fog,0,No,No,58,Medium
2026-05-23 17:20,Vaishali Ghaziabad,28.646,77.339,845,14,Cloudy,0,No,No,61,Very High
2026-05-23 17:30,Sector 62 Noida,28.628,77.3649,876,5,Rain,16,No,Yes,68,Very High
2026-05-23 17:40,Akshardham Route,28.6127,77.2773,885,11,Clear,0,No,No,95,Very High
2026-05-23 17:50,Greater Noida West,28.59,77.43,170,44,Fog,0,Yes,Yes,86,Low
2026-05-23 18:00,MG Road Gurgaon,28.4794,77.0806,480,38,Cloudy,0,No,No,37,Medium
2026-05-23 18:10,Cyber Hub Gurgaon,28.4959,77.0882,639,16,Rain,19,No,No,43,High
2026-05-23 18:20,Sector 62 Noida,28.628,77.3649,733,10,Heavy Rain,13,No,No,94,Very High
2026-05-23 18:30,DND Flyway,28.5942,77.3053,797,5,Heavy Rain,18,Yes,No,15,Very High
2026-05-23 18:40,Pari Chowk,28.4671,77.503,272,40,Heavy Rain,17,No,No,75,Low
2026-05-23 18:50,Connaught Place,28.6315,77.2167,659,12,Fog,0,Yes,No,81,Very High
2026-05-23 19:00,Vaishali Ghaziabad,28.646,77.339,313,50,Fog,0,No,Yes,36,Low
2026-05-23 19:10,Sector 18 Noida,28.5706,77.324,52,55,Rain,6,No,No,28,Low
2026-05-23 19:20,DND Flyway,28.5942,77.3053,814,5,Heavy Rain,7,Yes,Yes,30,Very High
2026-05-23 19:30,Botanical Garden,28.5636,77.334,630,16,Rain,4,No,Yes,71,High
